llt_code,llt_name,pt_code,llt_whoart_code,llt_harts_code,llt_costart_sym,llt_icd9_code,llt_icd9cm_code,llt_icd10_code,llt_currency,llt_jart_code
10030804,"Open wound of other and unspecified parts of genital organs, without mention of complication",10058834,,,,878.8,878.8,,N,
10030805,"Open wound of other and unspecified parts of neck, complicated",10058834,,,,874.9,874.9,,N,
10030806,"Open wound of other and unspecified parts of neck, without mention of complication",10058834,,,,874.8,874.8,,N,
10030807,"Open wound of other and unspecified parts of trunk, complicated",10058834,,,,879.7,879.7,,N,
10030808,"Open wound of other and unspecified parts of trunk, without mention of complication",10058834,,,,879.6,879.6,,N,
10030809,"Open wound of other and unspecified sites, except limbs",10058834,,,,879,879,,N,
10030810,"Open wound of other specified parts of ear, complicated",10058834,,,,872.7,872.7,,N,
10030811,"Open wound of other specified parts of ear, without mention of complication",10058834,,,,872.6,872.6,,N,
10030812,"Open wound of palate, complicated",10058834,,,,,873.75,,Y,
10030813,"Open wound of palate, uncomplicated",10058834,,,,,873.65,,Y,
10030814,"Open wound of penis, complicated",10058834,,,,878.1,878.1,,Y,
10030815,"Open wound of penis, without mention of complication",10058834,,,,878,878,,Y,
10030816,"Open wound of pharynx, complicated",10058834,,,,874.5,874.5,,Y,
10030817,"Open wound of pharynx, without mention of complication",10058834,,,,874.4,874.4,,Y,
10030818,"Open wound of scalp, complicated",10058834,,,,873.1,873.1,,Y,
10030819,"Open wound of scalp, without mention of complication",10058834,,,,873,873,,Y,
10030820,"Open wound of scapular region, complicated",10058834,,,,,880.11,,Y,
10030821,"Open wound of scapular region, with tendon involvement",10043242,,,,,880.21,,N,
10030822,"Open wound of scapular region, without mention of complication",10058834,,,,,880.01,,Y,
10030823,"Open wound of scrotum and testes, complicated",10058834,,,,878.3,878.3,,N,
10030824,"Open wound of scrotum and testes, without mention of complication",10058834,,,,878.2,878.2,,N,
10030825,Open wound of shoulder and upper arm,10058834,,,,880,880,,N,
10030826,"Open wound of shoulder and upper arm, complicated",10058834,,,,880.1,880.1,,N,
10030827,"Open wound of shoulder and upper arm, with tendon involvement",10043242,,,,880.2,880.2,,N,
10030828,"Open wound of shoulder and upper arm, without mention of complication",10058834,,,,880,880,,N,
10030829,"Open wound of shoulder region, complicated",10058834,,,,,880.1,,Y,
10030830,"Open wound of shoulder region, with tendon involvement",10043242,,,,,880.2,,N,
10030831,"Open wound of shoulder region, without mention of complication",10058834,,,,,880,,Y,
10030832,"Open wound of thyroid gland, complicated",10058834,,,,874.3,874.3,,Y,
10030833,"Open wound of thyroid gland, without mention of complication",10058834,,,,874.2,874.2,,Y,
10030834,Open wound of toe(s),10058834,,,,893,893,,N,
10030835,"Open wound of toe(s), complicated",10058834,,,,893.1,893.1,,N,
10030836,"Open wound of toe(s), with tendon involvement",10043242,,,,893.2,893.2,,N,
10030837,"Open wound of toe(s), without mention of complication",10058834,,,,893,893,,N,
10030838,"Open wound of tongue and floor of mouth, complicated",10058834,,,,,873.74,,Y,
10030839,"Open wound of tongue and floor of mouth, uncomplicated",10058834,,,,,873.64,,Y,
10030840,"Open wound of tooth (broken), complicated",10044043,,,,,873.73,,N,
10030841,"Open wound of tooth (broken), uncomplicated",10044043,,,,,873.63,,N,
10030842,"Open wound of trachea, complicated",10058834,,,,,874.12,,Y,
10030843,"Open wound of trachea, uncomplicated",10058834,,,,,874.02,,Y,
10030844,"Open wound of upper arm, complicated",10058834,,,,,880.13,,Y,
10030845,"Open wound of upper arm, with tendon involvement",10043242,,,,,880.23,,N,
10030846,"Open wound of upper arm, without mention of complication",10058834,,,,,880.03,,Y,
10030847,"Open wound of vagina, complicated",10046919,,,,878.7,878.7,,N,
10030848,"Open wound of vagina, without mention of complication",10046919,,,,878.6,878.6,,N,
10030849,"Open wound of vulva, complicated",10055022,,,,878.5,878.5,,Y,
10030850,"Open wound of vulva, without mention of complication",10055022,,,,878.4,878.4,,Y,
10030851,"Open wound of wrist, complicated",10058834,,,,,881.12,,Y,
10030852,"Open wound of wrist, with tendon involvement",10043242,,,,,881.22,,N,
10030853,"Open wound of wrist, without mention of complication",10058834,,,,,881.02,,Y,
10030854,"Open wound(s) (multiple) of unspecified site(s), complicated",10058834,,,,879.9,879.9,,N,
10030855,"Open wound(s) (multiple) of unspecified site(s), without mention of complication",10058834,,,,879.8,879.8,,N,
10030856,Open-angle glaucoma,10030348,,,,365.1,365.1,,Y,
10030857,"Open-angle glaucoma, unspecified",10030348,,,,,365.1,,Y,
10030858,Operation NOS,10042609,,,,,,,Y,
10030859,Operation site bleed,10030860,,,,,,,Y,
10030860,Operative haemorrhage,10030860,,,,,,,Y,
10030861,Ophthalmia neonatorum,10030861,,,OPHTHALMITIS,,,,Y,
10030862,Ophthalmia neonatorum (gonococcal),10010749,,,,,,,N,
10030863,Ophthalmia nodosa,10030863,,,,,360.14,,Y,
10030865,Ophthalmic herpes zoster,10019983,,,,,,,Y,
10030867,Ophthalmic migraine,10027607,,,,,,,Y,
10030868,Ophthalmic zoster,10019983,,,,,,,Y,
10030869,Ophthalmitis,10033683,,3795,OPHTHALMITIS,,,,Y,
10030870,Ophthalmodynometry,10048543,,,,,,,N,
10030871,Ophthalmodynometry abnormal,10048544,,,,,,,N,
10030872,Ophthalmodynometry normal,10048545,,,,,,,N,
10030873,Ophthalmopathy fungal,10015933,,,,,,,N,41502
10030874,Ophthalmopathy NOS,10015916,,,,,,,Y,1131
10030875,Ophthalmoplegia,10030875,1429003,3800,OPHTHALMOPLEGIA,,,,Y,241401
10030876,Ophthalmoplegia externa,10030875,,,ACCOMMODATION ABNORM,,,,Y,
10030877,Ophthalmoplegia interna,10030875,,,PARALYSIS EXTRAOCUL,,,,Y,
10030878,Ophthalmoplegia NOS,10030875,,,OPHTHALMOPLEGIA,,,,Y,
10030879,Ophthalmoscopy normal,10017521,,,,,,,Y,
10030880,Opiate analgesic supportive therapy,10061631,,,,,,,Y,
10030881,Opiate toxicity,10053259,,,,,,,Y,
10030882,Opiate withdrawal symptoms,10013754,200005,,,,,,Y,
10030883,Opiates NOS decreased,10063232,,,,,,,Y,
10030884,Opiates NOS high,10063232,,,,,,,Y,
10030885,Opiates NOS increased,10063232,,,,,,,Y,
10030886,Opiates NOS normal,10063225,,,,,,,Y,
10030887,Opioid abuse,10013654,,,,,305.5,,Y,
10030888,"Opioid abuse, continuous use",10013654,,,,,305.51,,Y,
10030889,"Opioid abuse, episodic use",10013654,,,,,305.52,,Y,
10030890,"Opioid abuse, in remission",10013654,,,,,305.53,,Y,
10030891,"Opioid abuse, unspecified use",10013654,,,,,305.5,,Y,
10030892,Opioid type dependence,10013663,,,,,304,,Y,
10030893,"Opioid type dependence, continuous use",10013663,,,,,304.01,,Y,
10030894,"Opioid type dependence, episodic use",10013663,,,,,304.02,,Y,
10030895,"Opioid type dependence, in remission",10013663,,,,,304.03,,Y,
10030896,"Opioid type dependence, unspecified use",10013663,,,,,304,,Y,
10030897,Opisthorchiasis,10030897,,,,121,121,,Y,
10030898,Opisthotonos,10030899,134001,3805,OPISTHOTONOS,,,,Y,2634
10030899,Opisthotonus,10030899,,,,,,,Y,755
10030900,Opium addiction,10013663,,,,,,,Y,
10030901,Opportunistic infection,10030901,,,,,,,Y,
10030902,Opportunistic mycoses,10017533,,,,118,118,,N,
10030903,Oppositional,10028899,,,,,,,Y,
10030904,Oppositional disorder of childhood or adolescence,10056440,,,,,313.81,,Y,
10030905,Oppression to conduct act,10026749,,,,,,,N,4523
10030906,Oppression,10040007,172004,,DEPRESSION,,,,Y,89701
10030907,OPT abnormal,10016019,,,,,,,Y,
10030908,OPT normal,10016020,,,,,,,Y,
10030909,Opthalmopathy fungal,10015933,,,,,,,N,
10030910,Optic atrophy,10030910,135001,595,ATROPHY OPTIC,377.1,377.1,,Y,340
10030911,Optic atrophy associated with retinal dystrophies,10030910,,,,,377.13,,N,
10030912,"Optic atrophy, unspecified",10030910,,,,,377.1,,Y,
10030914,"Optic disc anomaly, congenital NOS",10061528,,,,,,,Y,
10030915,Optic disc atrophy,10030910,,,,,,,Y,34002
10030916,Optic disc disorder NOS,10061321,,,,,,,Y,
10030917,Optic disc drusen,10030917,,,,,,,Y,
10030918,Optic disc engorgement,10033712,,,,,,,Y,4210
10030919,Optic disc haemorrhage,10030919,,,,,,,Y,4211
10030920,Optic disc inflammation,10030942,,,,,,,Y,4208
10030921,Optic disc opacity,10033712,,,,,,,N,4209
10030922,Optic disc pallor excessive,10030910,135003,,ATROPHY OPTIC,,,,Y,34001
10030923,Optic discs blurred,10030923,249003,,PAPILLEDEMA,,,,Y,4207
10030924,Optic ischaemic neuropathy,10030924,,,,,,,Y,
10030925,Optic ischemic neuropathy,10030924,,,,,,,Y,
10030927,Optic nerve anomaly congenital NOS,10061528,,,,,,,Y,
10030929,Optic nerve congestion,10033712,,,,,,,Y,4205
10030930,Optic nerve cup/disc ratio,10030930,,,,,,,Y,
10030931,Optic nerve cupping,10030931,,,,,,,Y,
10030932,Optic nerve disorder NOS,10061322,,,,,,,Y,
10030934,Optic nerve edema,10033712,,,,,,,Y,
10030935,Optic nerve glioma,10030935,,,,,,,Y,
10030936,Optic nerve infarction,10030936,,,,,,,Y,
10030938,Optic nerve injury,10030938,,,,950,950,,Y,
10030939,Optic nerve injury NOS,10030938,,,,,,,Y,
10030940,Optic nerve oedema,10033712,,,,,,,Y,
10030941,Optic nerve sheath haemorrhage,10030941,,,,,,,Y,
10030942,Optic neuritis,10030942,136001,3680,NEURITIS OPTIC,377.3,377.3,,Y,341
10030943,Optic neuritis meningococcal,10030943,,,,,,,Y,
10030944,Optic neuritis NOS,10030942,,,,,,,Y,
10030945,Optic neuritis retrobulbar,10030942,,,,,,,Y,
10030946,"Optic neuritis, unspecified",10030942,,,,,377.3,,Y,
10030947,Optic neuropathy NOS,10061323,,,,,,,Y,
10030948,Optic papillitis,10030942,249004,,NEURITIS OPTIC,,377.31,,Y,4206
10030949,Optic pathway injury,10030949,,,,,,,Y,
10030951,Optic pathway injury NOS,10030949,,,,,,,Y,
10030953,Optic tract glioma,10030953,,,,,,,Y,
10030954,Optical illusion,10021403,,,,,,,Y,30003
10030955,Opticokinetic nystagmus tests,10030955,,,,,,,Y,
10030956,Opticokinetic nystagmus tests abnormal,10030956,,,,,,,Y,
10030957,Opticokinetic nystagmus tests normal,10030957,,,,,,,Y,
10030958,Opticoneuroretinitis,10030942,,,,,,,N,87701
10030959,Oral angular pain,10031009,,,,,,,Y,25205
10030960,Oral aphthae,10002958,,,,528.2,528.2,,Y,
10030961,Oral cancer stage unspecified,10061523,,,,,,,Y,
10030962,Oral candida,10030963,,,,,,,Y,
10030963,Oral candidiasis,10030963,,,,,,,Y,
10030964,Oral carcinoma,10061523,,,,,,,Y,1364
10030965,Oral carcinoma in situ,10024536,,,,,,,Y,
10030966,Oral cavity discomfort,10030973,,,,,,,Y,25708
10030970,Oral contraception,10030970,,,,,,,Y,
10030971,Oral contraceptive,10030970,,,,,,,Y,
10030972,Oral discharge,10030972,,,,,,,Y,25703
10030973,Oral discomfort,10030973,,,,,,,Y,
10030974,Oral dryness,10013781,218004,,DRY MOUTH,,,,Y,25803
10030976,Oral dyskinesia,10013916,,,,,,,Y,
10030977,Oral fluid replacement,10061858,,,,,,,Y,
10030978,Oral haemorrhage,10028024,313001,,HEM,,,,Y,259
10030979,Oral hairy leukoplakia,10030979,,,,,,,Y,
10030980,Oral hemorrhage,10028024,,,HEM,,,,Y,
10030981,Oral hot feeling,10030973,,,,,,,Y,25711
10030982,Oral leukoplakia NOS,10024396,,,,,,,Y,
10030983,Oral lichen planus,10030983,,,,,,,Y,
10030984,Oral moniliasis,10030963,,3440,MONILIA ORAL,,,,Y,
10030985,Oral mucosa bleeding,10028024,,,,,,,Y,25903
10030986,Oral mucosa blister,10067950,,,,,,,Y,69702
10030987,Oral mucosa blistering,10067950,,,,,,,Y,
10030988,Oral mucosa discolouration,10030996,,,,,,,Y,3301
10030989,Oral mucosa ecchymosis,10028024,,,,,,,Y,25902
10030990,Oral mucosa pain,10031009,,,,,,,Y,25705
10030991,Oral mucosa redness,10042128,,,,,,,Y,25706
10030992,Oral mucosa sore,10042128,,,,,,,N,7206
10030993,Oral mucosa swollen,10030110,,,,,,,Y,25707
10030994,Oral mucosal anaesthesia,10057371,,,,,,,Y,
10030995,Oral mucosal blistering,10067950,,,,,,,Y,
10030996,Oral mucosal discolouration,10030996,,,,,,,Y,
10030997,Oral mucosal eruption,10030997,281003,,STOMATITIS,,,,Y,69701
10030998,Oral mucosal petechiae,10028024,,,,,,,Y,
10030999,Oral mucosal sloughing,10064487,,,,,,,Y,
10031000,Oral neoplasm benign,10031000,1362001,,NEOPL MOUTH,,,,Y,2273
10031001,Oral neoplasm malignant,10061523,1540001,,,,,,Y,2635
10031002,Oral neoplasm malignant recurrent,10024535,,,,,,,Y,
10031003,Oral neoplasm malignant stage 0,10024536,,,,,,,Y,
10031004,Oral neoplasm malignant stage I,10024537,,,,,,,Y,
10031005,Oral neoplasm malignant stage II,10024538,,,,,,,Y,
10031006,Oral neoplasm malignant stage III,10024539,,,,,,,Y,
10031007,Oral neoplasm malignant stage IV,10024540,,,,,,,Y,
10031008,Oral neoplasm NOS,10061325,,,,,,,Y,
10031009,Oral pain,10031009,,,,,,,Y,
10031010,Oral papule,10067950,,,,,,,Y,69703
10031011,Oral redness,10042128,,,,,,,Y,25704
10031012,Oral rehydration,10061858,,,,,,,Y,
10031014,Oral soft tissue disorder NOS,10067621,,,,,,,Y,
10031022,Oral sore,10042128,,,,,,,N,7205
10031023,Oral submucosal fibrosis,10031023,,,,,,,Y,
10031024,"Oral submucosal fibrosis, including of tongue",10031023,,,,,528.8,,N,
10031025,"Oral submucous fibrosis, including of tongue",10031023,,,,528.8,,,Y,
10031026,Oral thrush,10030963,,,,,,,Y,
10031027,Oral ulceration,10028034,328005,,STOMATITIS ULCER,,,,Y,7204
10031029,Orbit atrophy,10031029,,,,,,,Y,
10031030,Orbit biopsy,10004735,,,,,,,Y,
10031031,Orbit biopsy abnormal,10004736,,,,,,,Y,
10031032,Orbit biopsy normal,10004740,,,,,,,Y,
10031033,Orbit deformity NOS,10012141,,,,,,,Y,
10031034,Orbit plastic repair,10031034,,,,,,,Y,
10031035,Orbital biopsy,10004735,,,,,,,Y,
10031036,Orbital cellulitis,10007918,,,,,376.01,,Y,
10031037,Orbital cyst,10031037,,,,,,,Y,
10031038,Orbital cysts,10031037,,,,,376.81,,Y,
10031039,Orbital deformities associated with craniofacial deformities,10012141,,,,,376.44,,Y,
10031040,Orbital disorder NOS,10054717,,,,,,,Y,
10031041,Orbital edema or congestion,10031051,,,,,376.33,,N,
10031042,Orbital floor (blow-out) closed fracture,10016042,,,,802.6,802.6,,Y,
10031043,Orbital floor (blow-out) open fracture,10016042,,,,802.7,802.7,,Y,
10031044,Orbital granuloma,10031044,,,,,376.11,,Y,
10031045,Orbital haemorrhage,10015926,,,,,,,Y,
10031046,Orbital hemorrhage,10015926,,,,,376.32,,Y,
10031047,Orbital implant insertion,10069060,,,,,,,Y,
10031048,Orbital implant removal,10069061,,,,,,,Y,
10031050,Orbital myositis,10028653,,,,,376.12,,Y,
10031051,Orbital oedema,10031051,,,,,,,Y,
10031052,Orbital osteomyelitis,10031252,,,,,376.03,,Y,
10031053,Orbital pain,10015958,,,,,,,Y,12301
10031054,Orbital periostitis,10034551,,,,,376.02,,Y,
10031056,Orbital tendonitis,10043255,,,,,376.04,,Y,
10031058,Orbivirus infection,10031058,,,,,,,Y,
10031059,Orchiatrophy,10043298,,,,,,,Y,23110
10031060,Orchidectomy,10031060,,,,,,,Y,
10031061,Orchidopexy,10031061,,,,,,,Y,
10031062,Orchiectomy,10031060,,,,,,,Y,
10031063,Orchiopexy,10031061,,,,,,,Y,
10031064,Orchitis,10031064,1133001,3810,ORCHITIS,,,,Y,2091
10031065,Orchitis and epididymitis,10031064,,,,604,604,,N,
10031066,Orchitis and epididymitis in diseases classified elsewhere,10031064,,,,,604.91,,N,
10031067,"Orchitis and epididymitis, unspecified",10031064,,,,,604.9,,N,
10031068,Orchitis mumps,10031068,,,,,,,Y,
10031069,Orchitis NOS,10031064,,,,,,,Y,
10031070,"Orchitis, epididymitis, and epididymo-orchitis, with abscess",10031064,,,,604,604,,N,
